Series Name,Series Code,Country Name,Country Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
GDP per capita (current US$),NY.GDP.PCAP.CD,Thailand,THA,1545.27468681279,1751.06830866766,1957.40758057422,2230.84214929262,2502.70387269963,2848.61971229033,3039.89010013038,2462.41704939519,1841.04237673117,2028.56641026847,2004.10720879939,1889.97141079834,2091.17807560833,2350.84645917995,2647.26171987261,2876.24791831077,3343.78445118442,3934.68874340993,4327.79760031594,4154.18429682748,4996.37288602788,5396.64942631764,5748.63124106961,6041.1274597099,5822.38369858276,5708.79692481031,5854.46108800162,6436.79174605157,7124.56454354255,7630.03960991873,6990.93550262041,7066.19054595323,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Afghanistan,AFG,..,..,..,..,..,..,..,..,..,..,..,..,183.532775237202,200.462566743838,221.657604182947,255.05511997846,274.000486471348,375.078128065393,387.849174300047,443.845150536332,554.595200222354,621.912310861592,663.141052810937,651.987861948108,628.146803888496,592.476537451681,520.252064031151,530.149830802984,502.056770622973,500.522664145294,516.866552182696,368.754614175459,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Bangladesh,BGD,294.904656691568,283.382285281796,284.966977564282,292.425347405186,292.078819525013,322.087389769502,387.384863171262,395.318052357112,401.96518010266,404.486143135093,413.100185264402,410.048540904043,407.96296761642,440.714404819588,469.116458369252,492.808648889577,503.538332188534,552.338934530705,630.108979202923,698.521026204513,776.859576940281,856.381586098739,876.817545058129,973.773392636423,1108.51509983546,1236.00506049059,1659.96160523559,1815.6094264579,1963.41185467584,2122.07885124799,2233.30552399269,2457.92487986361,..
GDP per capita (current US$),NY.GDP.PCAP.CD,"Egypt, Arab Rep.",EGY,751.187490181277,637.897597341886,697.726040479516,758.829619215034,826.718967131504,937.543150130502,1031.48807810504,1170.8047978923,1239.35356227086,1297.57469006096,1398.85983078672,1327.09651832991,1144.53239841974,1056.93720896595,1016.25388395628,1133.10546057176,1332.33941000282,1586.47292057972,1941.89997269337,2212.21814788932,2509.77203417522,2645.6225349104,3059.13542779204,3088.8908340843,3196.86138078687,3370.38244716015,3331.61246134688,2315.89662651245,2407.08654343598,2869.57658843903,3398.80143153083,3698.83498105861,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Ethiopia,ETH,254.295254599846,269.614763064257,201.743502561167,164.165053540403,124.558149636587,133.341100582353,144.03164867784,140.269855485857,123.830522318538,118.333127942669,122.962293496623,119.261857260772,110.460874721483,117.860164733528,134.542486332684,160.076791772058,191.75129245508,240.347971955032,320.861089711683,373.893958712145,335.438495270931,348.001348291465,458.550920793057,490.791804039986,557.534148360438,630.31268211446,705.616304982959,755.751767671957,758.299059582623,840.449451464836,918.652594077418,925.077428048534,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Iraq,IRQ,10216.5688075328,22.8503705157307,30.1143155146922,53.480234998687,197.122426551766,615.500371815598,482.163618606282,929.876446552425,894.329094332383,1548.2982843358,1963.72283862715,1422.83133890376,1254.16204512828,809.845684048259,1314.76255894742,1740.66833006213,2253.54711274949,3099.59196989479,4504.50809414268,3686.4021329943,4430.42624189518,5736.89895897239,6437.50307624074,6612.90225210234,6215.98603314029,4416.94304894546,4305.20270154631,4725.19357334032,5601.46706102705,5621.18169491752,4332.30412463995,4775.3774539013,..
GDP per capita (current US$),NY.GDP.PCAP.CD,"Iran, Islamic Rep.",IRN,2237.05226140112,..,..,1066.74193846504,1197.64214618036,1585.97793676223,1954.66075235684,1823.27451369781,1737.70003294612,1765.78364270151,1672.02287650211,1902.94763907225,1910.47713365953,2259.51631976812,2751.7930417505,3226.61397057427,3736.17779257835,4838.00355609278,5623.91168097394,5602.55628183187,6458.57393556621,8201.58170850865,8329.00204422921,6280.68185751355,5757.54333684193,4990.93679760475,5497.24322713074,5758.59071996595,3873.99534020792,3277.875595507,2746.42044957439,4091.20918670534,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Kenya,KEN,370.100147042765,340.806042093546,332.950251417753,226.521283225889,273.521672814483,336.565565582905,436.195451616424,462.40486753213,483.708632337355,430.367363902636,411.821579175021,408.36060874809,401.092584018042,441.391411736172,462.61821577443,522.776902520039,699.400077795172,840.191631882336,915.998915654065,1049.12179424341,1093.6389611451,1099.31509362919,1289.78082201489,1376.82886892748,1489.91911052082,1496.65285612239,1562.07614156101,1675.97391639619,1845.78294001398,1970.10514317888,1936.42458891104,2081.79985458438,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Morocco,MAR,1219.4306640625,1282.57214355469,1317.32995605469,1217.42907714844,1348.5390625,1455.95031738281,1585.71838378906,1416.900390625,1491.13977050781,1464.14880371094,1348.0498046875,1350.71203613281,1426.95751953125,1737.06384277344,1964.080078125,2026.02587890625,2200.96606445313,2501.22241210938,2889.22094726563,2863.5966796875,2835.2177734375,3041.14575195313,2907.44921875,3117.51513671875,3430.54956054688,3139.24365234375,3132.94458007813,3288.50219726563,3492.67333984375,3498.57397460938,3258.12133789063,3795.38012695313,..
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 05/10/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
